Time,dt,AC Primary Load,Net Load,Pg_max,Eb_max,Eb.1,Pb_max_in,Pb_max_out,Gen_Output,Pv_Output,Wind_Ouput
9/27/2016 21:00,1,530,-2464.919,1637,8927,8927.018,0,6775.13,0,0,2994.919
9/27/2016 22:00,1,652,-2348,1637,8927,8927.018,0,6775.13,0,0,3000
9/27/2016 23:00,1,565,-2414.101,1637,8927,8927.018,0,6775.13,0,0,2979.101
9/28/2016 0:00,1,497,-363.8726,1637,8927,8927.018,0,6775.13,0,0,860.8726
9/28/2016 1:00,1,429,429,1637,8927,8451.012,0,6775.13,0,0,0
9/28/2016 2:00,1,386,386,1637,8927,8022.717,501.7544,6323.551,0,0,0
9/28/2016 3:00,1,411,242.625,1637,8927,7753.508,953.2163,5917.235,0,0,168.375
9/28/2016 4:00,1,417,417,1637,8927,7290.816,1236.988,5661.841,0,0,0
9/28/2016 5:00,1,358,358,1637,8927,6893.59,1724.708,5222.894,0,0,0
9/28/2016 6:00,1,311,311,1637,8927,6548.514,2143.421,4846.051,0,0,0
9/28/2016 7:00,1,363,362.8918801,1637,8927,6145.859,2507.164,4518.683,0,0.1081199,0
9/28/2016 8:00,1,450,215.7963714,1637,8927,5906.418,2931.599,4136.691,0,0.7855286,233.4181
9/28/2016 9:00,1,526,241.246742,1637,8927,5638.737,3183.992,3909.537,0,2.225158,282.5281
9/28/2016 10:00,1,555,-1403.711723,1637,8927,6903.832,3466.152,3655.594,0,2.001723,1956.71
9/28/2016 11:00,1,545,-720.482952,1637,8927,7553.167,2132.625,4855.768,0,3.492952,1261.99
9/28/2016 12:00,1,552,-624.064391,1637,8927,8115.604,1448.166,5471.781,0,1.786391,1174.278
9/28/2016 13:00,1,576,-374.530134,1637,8927,8453.149,855.3047,6005.356,0,3.728734,946.8014
9/28/2016 14:00,1,586,-2072.07454,1637,8927,8927.018,499.5011,6325.579,0,7.96654,2650.108
9/28/2016 15:00,1,562,-2013.447601,1637,8927,8927.018,0,6775.13,0,4.628601,2570.819
9/28/2016 16:00,1,491,-419.059742,1637,8927,8927.018,0,6775.13,0,3.243342,906.8164
9/28/2016 17:00,1,422,-156.859429,1637,8927,8927.018,0,6775.13,0,1.845529,577.0139
9/28/2016 18:00,1,495,490.337481,1637,8927,8382.953,0,6775.13,0,4.662519,0
9/28/2016 19:00,1,547,46.5969,1637,8927,8331.251,573.4941,6258.985,0,0,500.4031
9/28/2016 20:00,1,548,-115.233,1637,8927,8435.104,627.9934,6209.936,0,0,663.233
9/28/2016 21:00,1,535,47.6917,1637,8927,8382.188,518.522,6308.46,0,0,487.3083
9/28/2016 22:00,1,638,-116.1686,1637,8927,8486.884,574.3018,6258.259,0,0,754.1686
9/28/2016 23:00,1,586,66.7511,1637,8927,8412.819,463.9416,6357.583,0,0,519.2489
9/29/2016 0:00,1,516,-297.9454,1637,8927,8681.342,542.013,6287.318,0,0,813.9454
9/29/2016 1:00,1,463,27.4506,1637,8927,8650.884,258.9648,6542.062,0,0,435.5494
9/29/2016 2:00,1,431,-208.0326,1637,8927,8838.373,291.0708,6513.167,0,0,639.0326
9/29/2016 3:00,1,448,214.2434,1637,8927,8600.655,93.4398,6691.034,0,0,233.7566
9/29/2016 4:00,1,436,436,1637,8927,8116.882,344.0168,6465.515,0,0,0
9/29/2016 5:00,1,357,-1086.772,1637,8927,8927.018,853.9583,6006.568,0,0,1443.772
9/29/2016 6:00,1,340,-94.373,1637,8927,8927.018,0,6775.13,0,0,434.373
9/29/2016 7:00,1,373,141.854271,1637,8927,8769.62,0,6775.13,0,4.128529,227.0172
9/29/2016 8:00,1,433,420.15179,1637,8927,8303.433,165.9114,6625.81,0,12.84821,0
9/29/2016 9:00,1,484,199.03836,1637,8927,8082.585,657.317,6183.545,0,18.59074,266.3709
9/29/2016 10:00,1,533,316.96527,1637,8927,7730.89,890.1104,5974.031,0,23.27873,192.756
9/29/2016 11:00,1,544,296.02302,1637,8927,7402.431,1260.83,5640.383,0,32.39798,215.579
9/29/2016 12:00,1,522,484.99517,1637,8927,6864.294,1607.056,5328.78,0,37.00483,0
9/29/2016 13:00,1,540,-786.35364,1637,8927,7572.995,2174.302,4818.259,0,41.89564,1284.458
9/29/2016 14:00,1,557,-358.18078,1637,8927,7895.805,1427.266,5490.591,0,38.23988,876.9409
9/29/2016 15:00,1,533,-1243.92531,1637,8927,8927.018,1086.994,5796.835,0,30.66931,1746.256
9/29/2016 16:00,1,451,-688.22831,1637,8927,8927.018,0,6775.13,0,19.03731,1120.191
9/29/2016 17:00,1,388,-1866.49348,1637,8927,8927.018,0,6775.13,0,12.84048,2241.653
9/29/2016 18:00,1,400,-2415.371259,1637,8927,8927.018,0,6775.13,0,2.649259,2812.722
9/29/2016 19:00,1,446,-2120.491,1637,8927,8927.018,0,6775.13,0,0,2566.491
9/29/2016 20:00,1,470,-2305.789,1637,8927,8927.018,0,6775.13,0,0,2775.789
9/29/2016 21:00,1,463,-2143.104,1637,8927,8927.018,0,6775.13,0,0,2606.104
9/29/2016 22:00,1,578,-501.282,1637,8927,8927.018,0,6775.13,0,0,1079.282
9/29/2016 23:00,1,523,-594.208,1637,8927,8927.018,0,6775.13,0,0,1117.208
9/30/2016 0:00,1,450,-2291.495,1637,8927,8927.018,0,6775.13,0,0,2741.495
9/30/2016 1:00,1,436,-2291.791,1637,8927,8927.018,0,6775.13,0,0,2727.791
9/30/2016 2:00,1,390,-2610,1637,8927,8927.018,0,6775.13,0,0,3000
9/30/2016 3:00,1,416,-2074.009,1637,8927,8927.018,0,6775.13,0,0,2490.009
9/30/2016 4:00,1,420,-680.747,1637,8927,8927.018,0,6775.13,0,0,1100.747
9/30/2016 5:00,1,336,-966.691,1637,8927,8927.018,0,6775.13,0,0,1302.691
9/30/2016 6:00,1,323,-739.647,1637,8927,8927.018,0,6775.13,0,0,1062.647
9/30/2016 7:00,1,383,380.601392,1637,8927,8504.714,0,6775.13,0,2.398608,0
9/30/2016 8:00,1,428,52.505403,1637,8927,8446.455,445.1478,6374.497,0,9.214197,366.2804
9/30/2016 9:00,1,471,182.76603,1637,8927,8243.663,506.5576,6319.229,0,19.05577,269.1782
9/30/2016 10:00,1,514,-1540.39034,1637,8927,8927.018,720.319,6126.843,0,11.81534,2042.575
9/30/2016 11:00,1,515,-2164.36973,1637,8927,8927.018,0,6775.13,0,17.23273,2662.137
9/30/2016 12:00,1,560,-2202.30336,1637,8927,8927.018,0,6775.13,0,39.12736,2723.176
9/30/2016 13:00,1,585,-1766.44735,1637,8927,8927.018,0,6775.13,0,14.80535,2336.642
9/30/2016 14:00,1,591,-2119.09725,1637,8927,8927.018,0,6775.13,0,29.23625,2680.861
9/30/2016 15:00,1,593,-2387.08105,1637,8927,8927.018,0,6775.13,0,20.90405,2959.177
9/30/2016 16:00,1,519,-942.78217,1637,8927,8927.018,0,6775.13,0,16.06317,1445.719
9/30/2016 17:00,1,443,-512.732438,1637,8927,8927.018,0,6775.13,0,6.320438,949.412
9/30/2016 18:00,1,503,-568.346956,1637,8927,8927.018,0,6775.13,0,4.182956,1067.164
9/30/2016 19:00,1,546,-1435.282,1637,8927,8927.018,0,6775.13,0,0,1981.282
9/30/2016 20:00,1,535,-2206.802,1637,8927,8927.018,0,6775.13,0,0,2741.802
9/30/2016 21:00,1,478,-2046.107,1637,8927,8927.018,0,6775.13,0,0,2524.107
9/30/2016 22:00,1,600,-308.1894,1637,8927,8927.018,0,6775.13,0,0,908.1894
9/30/2016 23:00,1,537,-175.6959,1637,8927,8927.018,0,6775.13,0,0,712.6959
10/1/2016 0:00,1,452,-238.9902,1637,8927,8927.018,0,6775.13,0,0,690.9902
10/1/2016 1:00,1,412,-75.635,1637,8927,8927.018,0,6775.13,0,0,487.635
10/1/2016 2:00,1,387,-656.498,1637,8927,8927.018,0,6775.13,0,0,1043.498
10/1/2016 3:00,1,427,103.5535,1637,8927,8812.118,0,6775.13,0,0,323.4465
10/1/2016 4:00,1,440,440,1637,8927,8323.906,121.1152,6666.126,0,0,0
10/1/2016 5:00,1,343,151.9574,1637,8927,8155.299,635.735,6202.969,0,0,191.0426
10/1/2016 6:00,1,344,73.0946,1637,8927,8074.195,813.4629,6043.014,0,0,270.9054
10/1/2016 7:00,1,398,139.046294,1637,8927,7919.914,898.9537,5966.072,0,2.361406,256.5923
10/1/2016 8:00,1,459,-10.94741,1637,8927,7929.78,1061.581,5819.708,0,11.01021,458.9372
10/1/2016 9:00,1,518,-590.60014,1637,8927,8462.058,1051.181,5829.067,0,10.78414,1097.816
10/1/2016 10:00,1,513,-2360.484474,1637,8927,8927.018,490.1109,6334.03,0,8.851474,2864.633
10/1/2016 11:00,1,546,-1817.214178,1637,8927,8927.018,0,6775.13,0,6.422178,2356.792
10/1/2016 12:00,1,573,-2247.51251,1637,8927,8927.018,0,6775.13,0,11.20651,2809.306
10/1/2016 13:00,1,595,-2349.07868,1637,8927,8927.018,0,6775.13,0,13.48668,2930.592
10/1/2016 14:00,1,612,-2390.04767,1637,8927,8927.018,0,6775.13,0,16.78467,2985.263
10/1/2016 15:00,1,548,-656.19703,1637,8927,8927.018,0,6775.13,0,13.46303,1190.734
10/1/2016 16:00,1,473,-119.94944,1637,8927,8927.018,0,6775.13,0,11.37964,581.5698
10/1/2016 17:00,1,431,-793.741308,1637,8927,8927.018,0,6775.13,0,3.573308,1221.168
10/1/2016 18:00,1,469,-1679.631106,1637,8927,8927.018,0,6775.13,0,2.124106,2146.507
10/1/2016 19:00,1,525,-1087.588,1637,8927,8927.018,0,6775.13,0,0,1612.588
10/1/2016 20:00,1,527,-643.868,1637,8927,8927.018,0,6775.13,0,0,1170.868
10/1/2016 21:00,1,494,-406.9065,1637,8927,8927.018,0,6775.13,0,0,900.9065
10/1/2016 22:00,1,604,213.5032,1637,8927,8690.121,0,6775.13,0,0,390.4968
10/1/2016 23:00,1,538,204.5447,1637,8927,8463.164,249.7113,6550.39,0,0,333.4553
10/2/2016 0:00,1,482,-460.3223,1637,8927,8878.029,488.9449,6335.08,0,0,942.3223
10/2/2016 1:00,1,417,-656.469,1637,8927,8927.018,51.63863,6728.655,0,0,1073.469
10/2/2016 2:00,1,384,55.945,1637,8927,8864.943,0,6775.13,0,0,328.055
10/2/2016 3:00,1,434,-324.1562,1637,8927,8927.018,65.43274,6716.241,0,0,758.1562
10/2/2016 4:00,1,423,-773.728,1637,8927,8927.018,0,6775.13,0,0,1196.728
10/2/2016 5:00,1,341,-784.734,1637,8927,8927.018,0,6775.13,0,0,1125.734
10/2/2016 6:00,1,343,-1476.446,1637,8927,8927.018,0,6775.13,0,0,1819.446
10/2/2016 7:00,1,407,-342.4919,1637,8927,8927.018,0,6775.13,0,0,749.4919
10/2/2016 8:00,1,468,146.69674,1637,8927,8764.247,0,6775.13,0,7.54916,313.7541
10/2/2016 9:00,1,546,-33.46997,1637,8927,8794.412,171.5751,6620.712,0,15.35387,564.1161
10/2/2016 10:00,1,558,99.82543,1637,8927,8683.648,139.7786,6649.33,0,19.00607,439.1685
10/2/2016 11:00,1,538,271.35493,1637,8927,8382.562,256.5334,6544.25,0,40.98537,225.6597
10/2/2016 12:00,1,564,-1334.3013,1637,8927,8927.018,573.9076,6258.613,0,46.5953,1851.706
10/2/2016 13:00,1,560,-2211.73122,1637,8927,8927.018,0,6775.13,0,49.41622,2722.315
10/2/2016 14:00,1,593,-2448.14945,1637,8927,8927.018,0,6775.13,0,41.14945,3000
10/2/2016 15:00,1,544,-2492.06775,1637,8927,8927.018,0,6775.13,0,36.06775,3000
10/2/2016 16:00,1,459,-2562.58039,1637,8927,8927.018,0,6775.13,0,21.58039,3000
10/2/2016 17:00,1,405,-2534.061818,1637,8927,8927.018,0,6775.13,0,9.659818,2929.402
10/2/2016 18:00,1,448,-2530.876197,1637,8927,8927.018,0,6775.13,0,2.169197,2976.707
10/2/2016 19:00,1,508,-2411.223,1637,8927,8927.018,0,6775.13,0,0,2919.223
10/2/2016 20:00,1,518,-2482,1637,8927,8927.018,0,6775.13,0,0,3000
10/2/2016 21:00,1,499,-2501,1637,8927,8927.018,0,6775.13,0,0,3000
10/2/2016 22:00,1,612,-1796.309,1637,8927,8927.018,0,6775.13,0,0,2408.309
10/2/2016 23:00,1,532,-1761.899,1637,8927,8927.018,0,6775.13,0,0,2293.899
10/3/2016 0:00,1,469,-1907.326,1637,8927,8927.018,0,6775.13,0,0,2376.326
10/3/2016 1:00,1,430,-856.253,1637,8927,8927.018,0,6775.13,0,0,1286.253
10/3/2016 2:00,1,403,-1909.29,1637,8927,8927.018,0,6775.13,0,0,2312.29
10/3/2016 3:00,1,430,-2179.427,1637,8927,8927.018,0,6775.13,0,0,2609.427
10/3/2016 4:00,1,433,-2197.128,1637,8927,8927.018,0,6775.13,0,0,2630.128
10/3/2016 5:00,1,338,-2486.013,1637,8927,8927.018,0,6775.13,0,0,2824.013
10/3/2016 6:00,1,331,-2012.782,1637,8927,8927.018,0,6775.13,0,0,2343.782
10/3/2016 7:00,1,413,-2515.407,1637,8927,8927.018,0,6775.13,0,0,2928.407
10/3/2016 8:00,1,468,-2436.91814,1637,8927,8927.018,0,6775.13,0,4.91414,2900.004
10/3/2016 9:00,1,499,-2520.67899,1637,8927,8927.018,0,6775.13,0,19.67899,3000
10/3/2016 10:00,1,545,-2410.15998,1637,8927,8927.018,0,6775.13,0,12.78598,2942.374
10/3/2016 11:00,1,560,-2472.15823,1637,8927,8927.018,0,6775.13,0,32.15823,3000
10/3/2016 12:00,1,574,-2461.12988,1637,8927,8927.018,0,6775.13,0,35.12988,3000
10/3/2016 13:00,1,588,-2433.56361,1637,8927,8927.018,0,6775.13,0,21.56361,3000
10/3/2016 14:00,1,611,-1426.80514,1637,8927,8927.018,0,6775.13,0,10.99314,2026.812
10/3/2016 15:00,1,562,-1291.282916,1637,8927,8927.018,0,6775.13,0,8.996916,1844.286
10/3/2016 16:00,1,478,-306.344642,1637,8927,8927.018,0,6775.13,0,2.807742,781.5369
10/3/2016 17:00,1,407,-268.167585,1637,8927,8927.018,0,6775.13,0,5.017585,670.15
10/3/2016 18:00,1,444,-1440.898204,1637,8927,8927.018,0,6775.13,0,0.3642035,1884.534
10/3/2016 19:00,1,524,-2476,1637,8927,8927.018,0,6775.13,0,0,3000
10/3/2016 20:00,1,515,-1137.292,1637,8927,8927.018,0,6775.13,0,0,1652.292
10/3/2016 21:00,1,455,-1726.989,1637,8927,8927.018,0,6775.13,0,0,2181.989
10/3/2016 22:00,1,576,-625.343,1637,8927,8927.018,0,6775.13,0,0,1201.343
10/3/2016 23:00,1,531,-170.7776,1637,8927,8927.018,0,6775.13,0,0,701.7776
10/4/2016 0:00,1,465,-620.237,1637,8927,8927.018,0,6775.13,0,0,1085.237
10/4/2016 1:00,1,414,-2526.343,1637,8927,8927.018,0,6775.13,0,0,2940.343
10/4/2016 2:00,1,379,-2493.674,1637,8927,8927.018,0,6775.13,0,0,2872.674
10/4/2016 3:00,1,426,-734.609,1637,8927,8927.018,0,6775.13,0,0,1160.609
10/4/2016 4:00,1,428,24.1626,1637,8927,8900.208,0,6775.13,0,0,403.8374
10/4/2016 5:00,1,341,-292.3994,1637,8927,8927.018,28.26032,6749.696,0,0,633.3994
10/4/2016 6:00,1,347,-1152.974,1637,8927,8927.018,0,6775.13,0,0,1499.974
10/4/2016 7:00,1,449,-2551,1637,8927,8927.018,0,6775.13,0,0,3000
10/4/2016 8:00,1,448,-2554.370826,1637,8927,8927.018,0,6775.13,0,2.370826,3000
10/4/2016 9:00,1,458,-2561.86655,1637,8927,8927.018,0,6775.13,0,19.86655,3000
10/4/2016 10:00,1,494,-2515.884501,1637,8927,8927.018,0,6775.13,0,9.884501,3000
10/4/2016 11:00,1,510,-2502.86137,1637,8927,8927.018,0,6775.13,0,12.86137,3000
10/4/2016 12:00,1,513,-2502.5629,1637,8927,8927.018,0,6775.13,0,15.5629,3000
10/4/2016 13:00,1,534,-2486.56248,1637,8927,8927.018,0,6775.13,0,33.52948,2987.033
10/4/2016 14:00,1,581,-2425.068657,1637,8927,8927.018,0,6775.13,0,6.068657,3000
10/4/2016 15:00,1,520,-2489.329343,1637,8927,8927.018,0,6775.13,0,9.329343,3000
10/4/2016 16:00,1,417,-2586.31431,1637,8927,8927.018,0,6775.13,0,3.31431,3000
10/4/2016 17:00,1,378,-2624.477237,1637,8927,8927.018,0,6775.13,0,2.477237,3000
10/4/2016 18:00,1,414,-2587.867277,1637,8927,8927.018,0,6775.13,0,1.867277,3000
10/4/2016 19:00,1,485,-2515,1637,8927,8927.018,0,6775.13,0,0,3000
10/4/2016 20:00,1,514,-2486,1637,8927,8927.018,0,6775.13,0,0,3000
10/4/2016 21:00,1,504,-2496,1637,8927,8927.018,0,6775.13,0,0,3000
10/4/2016 22:00,1,599,-2401,1637,8927,8927.018,0,6775.13,0,0,3000
10/4/2016 23:00,1,541,-2442.416,1637,8927,8927.018,0,6775.13,0,0,2983.416
10/5/2016 0:00,1,464,-2061.828,1637,8927,8927.018,0,6775.13,0,0,2525.828
10/5/2016 1:00,1,411,-992.863,1637,8927,8927.018,0,6775.13,0,0,1403.863
10/5/2016 2:00,1,377,-2190.088,1637,8927,8927.018,0,6775.13,0,0,2567.088
10/5/2016 3:00,1,429,-2420.645,1637,8927,8927.018,0,6775.13,0,0,2849.645
10/5/2016 4:00,1,420,-1274.992,1637,8927,8927.018,0,6775.13,0,0,1694.992
10/5/2016 5:00,1,348,-1228.073,1637,8927,8927.018,0,6775.13,0,0,1576.073
10/5/2016 6:00,1,325,-2468.482,1637,8927,8927.018,0,6775.13,0,0,2793.482
10/5/2016 7:00,1,380,-2592.899,1637,8927,8927.018,0,6775.13,0,0,2972.899
10/5/2016 8:00,1,441,-887.550958,1637,8927,8927.018,0,6775.13,0,1.673958,1326.877
10/5/2016 9:00,1,503,-173.213082,1637,8927,8927.018,0,6775.13,0,8.614182,667.5989
10/5/2016 10:00,1,488,-880.741081,1637,8927,8927.018,0,6775.13,0,9.652081,1359.089
10/5/2016 11:00,1,507,-966.816531,1637,8927,8927.018,0,6775.13,0,2.170531,1471.646
10/5/2016 12:00,1,532,-1320.161432,1637,8927,8927.018,0,6775.13,0,7.026432,1845.135
10/5/2016 13:00,1,590,-2416.211227,1637,8927,8927.018,0,6775.13,0,9.883227,2996.328
10/5/2016 14:00,1,591,-2394.560246,1637,8927,8927.018,0,6775.13,0,5.122246,2980.438
10/5/2016 15:00,1,546,-2459.143533,1637,8927,8927.018,0,6775.13,0,5.143533,3000
10/5/2016 16:00,1,474,-2464.8495,1637,8927,8927.018,0,6775.13,0,10.5645,2928.285
10/5/2016 17:00,1,417,-2592.235741,1637,8927,8927.018,0,6775.13,0,9.235741,3000
10/5/2016 18:00,1,479,-2510.912778,1637,8927,8927.018,0,6775.13,0,3.202778,2986.71
10/5/2016 19:00,1,523,-2389.34,1637,8927,8927.018,0,6775.13,0,0,2912.34
10/5/2016 20:00,1,540,48.1845,1637,8927,8873.554,0,6775.13,0,0,491.8155
10/5/2016 21:00,1,541,541,1637,8927,8273.275,56.35614,6724.41,0,0,0
10/5/2016 22:00,1,626,626,1637,8927,7578.684,689.1047,6154.936,0,0,0
10/5/2016 23:00,1,567,567,1637,8927,6949.558,1421.268,5495.989,0,0,0
10/6/2016 0:00,1,500,176.7304,1637,8927,6753.462,2084.426,4899.146,0,0,323.2696
10/6/2016 1:00,1,439,-161.6961,1637,8927,6899.191,2291.128,4713.115,0,0,600.6961
10/6/2016 2:00,1,414,246.757,1637,8927,6625.396,2137.517,4851.365,0,0,167.243
10/6/2016 3:00,1,453,453,1637,8927,6122.761,2426.122,4591.621,0,0,0
10/6/2016 4:00,1,454,454,1637,8927,5619.016,2955.946,4114.778,0,0,0
10/6/2016 5:00,1,356,356,1637,8927,5224.008,3486.94,3636.884,0,0,0
10/6/2016 6:00,1,342,342,1637,8927,4844.535,3903.315,3262.147,0,0,0
10/6/2016 7:00,1,385,204.6543,1637,8927,4617.457,4303.314,2902.147,0,0,180.3457
10/6/2016 8:00,1,424,-122.993194,1637,8927,4728.304,4542.676,2686.721,0,5.192494,541.8007
10/6/2016 9:00,1,501,261.09712,1637,8927,4438.598,4425.833,2791.881,0,18.12698,221.7759
10/6/2016 10:00,1,556,-510.288944,1637,8927,4898.496,4731.209,2517.042,0,7.262944,1059.026
10/6/2016 11:00,1,564,-1692.97208,1637,8927,6271.498,4246.435,2953.339,0,11.63908,2245.333
10/6/2016 12:00,1,556,-479.98673,1637,8927,6704.085,2799.164,4255.882,0,25.62573,1010.361
10/6/2016 13:00,1,575,-2031.74897,1637,8927,8077.087,2343.177,4666.271,0,24.18497,2582.564
10/6/2016 14:00,1,571,-2468.89114,1637,8927,8927.018,895.9056,5968.815,0,39.89114,3000
10/6/2016 15:00,1,499,-2224.69217,1637,8927,8927.018,0,6775.13,0,33.36317,2690.329
10/6/2016 16:00,1,420,-1382.36391,1637,8927,8927.018,0,6775.13,0,23.76891,1778.595
10/6/2016 17:00,1,365,-1345.78216,1637,8927,8927.018,0,6775.13,0,13.16216,1697.62
10/6/2016 18:00,1,381,-2384.695976,1637,8927,8927.018,0,6775.13,0,1.164976,2764.531
10/6/2016 19:00,1,415,-2014.932,1637,8927,8927.018,0,6775.13,0,0,2429.932
10/6/2016 20:00,1,457,-1985.019,1637,8927,8927.018,0,6775.13,0,0,2442.019
10/6/2016 21:00,1,453,-2352.467,1637,8927,8927.018,0,6775.13,0,0,2805.467
10/6/2016 22:00,1,571,-846.331,1637,8927,8927.018,0,6775.13,0,0,1417.331
10/6/2016 23:00,1,515,-137.0229,1637,8927,8927.018,0,6775.13,0,0,652.0229
10/7/2016 0:00,1,433,149.3159,1637,8927,8761.341,0,6775.13,0,0,283.6841
10/7/2016 1:00,1,417,417,1637,8927,8298.65,174.6385,6617.956,0,0,0
10/7/2016 2:00,1,403,403,1637,8927,7851.493,662.3578,6179.008,0,0,0
10/7/2016 3:00,1,421,181.9822,1637,8927,7649.571,1133.703,5754.798,0,0,239.0178
10/7/2016 4:00,1,437,-254.77,1637,8927,7879.182,1346.547,5563.237,0,0,691.77
10/7/2016 5:00,1,369,-2140.338,1637,8927,8927.018,1104.516,5781.066,0,0,2509.338
10/7/2016 6:00,1,341,-1690.145,1637,8927,8927.018,0,6775.13,0,0,2031.145
10/7/2016 7:00,1,414,-540.2802,1637,8927,8927.018,0,6775.13,0,0,954.2802
10/7/2016 8:00,1,447,-2519.400022,1637,8927,8927.018,0,6775.13,0,4.311022,2962.089
10/7/2016 9:00,1,472,-2525.50484,1637,8927,8927.018,0,6775.13,0,11.99584,2985.509
10/7/2016 10:00,1,476,-2538.77529,1637,8927,8927.018,0,6775.13,0,14.77529,3000
10/7/2016 11:00,1,476,-2547.098,1637,8927,8927.018,0,6775.13,0,23.098,3000
10/7/2016 12:00,1,499,-2520.3961,1637,8927,8927.018,0,6775.13,0,19.3961,3000
10/7/2016 13:00,1,526,-2485.86964,1637,8927,8927.018,0,6775.13,0,11.86964,3000
10/7/2016 14:00,1,546,-2471.7578,1637,8927,8927.018,0,6775.13,0,17.7578,3000
10/7/2016 15:00,1,540,-2470.65828,1637,8927,8927.018,0,6775.13,0,10.65828,3000
10/7/2016 16:00,1,440,-2563.746577,1637,8927,8927.018,0,6775.13,0,3.746577,3000
10/7/2016 17:00,1,386,-2591.97178,1637,8927,8927.018,0,6775.13,0,11.39778,2966.574
10/7/2016 18:00,1,411,-1514.38713,1637,8927,8927.018,0,6775.13,0,6.76313,1918.624
10/7/2016 19:00,1,449,117.9202,1637,8927,8796.177,0,6775.13,0,0,331.0798
10/7/2016 20:00,1,500,500,1637,8927,8241.392,137.9184,6651.004,0,0,0
10/7/2016 21:00,1,455,455,1637,8927,7736.537,722.7136,6124.688,0,0,0
10/7/2016 22:00,1,561,561,1637,8927,7114.067,1254.877,5645.741,0,0,0
10/7/2016 23:00,1,516,516,1637,8927,6541.529,1911.018,5055.214,0,0,0
10/8/2016 0:00,1,461,228.0419,1637,8927,6288.5,2514.526,4512.056,0,0,232.9581
10/8/2016 1:00,1,406,406,1637,8927,5838.014,2781.242,4272.012,0,0,0
10/8/2016 2:00,1,391,391,1637,8927,5404.172,3256.096,3844.644,0,0,0
10/8/2016 3:00,1,426,426,1637,8927,4931.495,3713.406,3433.065,0,0,0
10/8/2016 4:00,1,434,258.3361,1637,8927,4644.852,4211.651,2984.644,0,0,175.6639
10/8/2016 5:00,1,343,343,1637,8927,4264.27,4513.799,2712.711,0,0,0
10/8/2016 6:00,1,333,-266.552,1637,8927,4504.499,4914.968,2351.659,0,0,599.552
10/8/2016 7:00,1,409,-33.3184,1637,8927,4534.527,4661.744,2579.561,0,0,442.3184
10/8/2016 8:00,1,465,457.506506,1637,8927,4026.891,4630.091,2608.048,0,7.493494,0
10/8/2016 9:00,1,503,213.56668,1637,8927,3789.924,5165.187,2126.462,0,12.46152,276.9718
10/8/2016 10:00,1,497,14.3045,1637,8927,3774.052,5414.973,1901.655,0,12.0173,470.6782
10/8/2016 11:00,1,513,-392.21895,1637,8927,4127.539,5431.703,1886.598,0,11.85495,893.364
10/8/2016 12:00,1,543,166.98694,1637,8927,3942.255,5059.095,2221.945,0,10.17096,365.8421
10/8/2016 13:00,1,563,279.307105,1637,8927,3632.344,5254.401,2046.169,0,7.640895,276.052
10/8/2016 14:00,1,587,-902.903336,1637,8927,4446.085,5581.076,1752.162,0,6.752336,1483.151
10/8/2016 15:00,1,534,-767.126675,1637,8927,5137.457,4723.318,2524.144,0,8.030675,1293.096
10/8/2016 16:00,1,459,-2480.633829,1637,8927,6510.459,3994.548,3180.037,0,6.873829,2932.76
10/8/2016 17:00,1,400,-2484.64547,1637,8927,7883.461,2547.277,4482.581,0,11.92047,2872.725
10/8/2016 18:00,1,448,-2552.839261,1637,8927,8927.018,1100.006,5785.125,0,0.8392605,3000
10/8/2016 19:00,1,523,-2470.989,1637,8927,8927.018,0,6775.13,0,0,2993.989
10/8/2016 20:00,1,525,-2468.986,1637,8927,8927.018,0,6775.13,0,0,2993.986
10/8/2016 21:00,1,475,-2470.435,1637,8927,8927.018,0,6775.13,0,0,2945.435
10/8/2016 22:00,1,605,-1746.539,1637,8927,8927.018,0,6775.13,0,0,2351.539
10/8/2016 23:00,1,546,-1236.491,1637,8927,8927.018,0,6775.13,0,0,1782.491
10/9/2016 0:00,1,492,-686.484,1637,8927,8927.018,0,6775.13,0,0,1178.484
10/9/2016 1:00,1,443,-292.9583,1637,8927,8927.018,0,6775.13,0,0,735.9583
10/9/2016 2:00,1,407,407,1637,8927,8475.423,0,6775.13,0,0,0
10/9/2016 3:00,1,437,-39.7407,1637,8927,8511.238,476.0234,6346.709,0,0,476.7407
10/9/2016 4:00,1,451,-984.911,1637,8927,8927.018,438.2697,6380.688,0,0,1435.911
10/9/2016 5:00,1,354,-440.47,1637,8927,8927.018,0,6775.13,0,0,794.47
10/9/2016 6:00,1,364,-252.7261,1637,8927,8927.018,0,6775.13,0,0,616.7261
10/9/2016 7:00,1,440,-1930.859,1637,8927,8927.018,0,6775.13,0,0,2370.859
10/9/2016 8:00,1,476,-958.484645,1637,8927,8927.018,0,6775.13,0,5.200645,1429.284
10/9/2016 9:00,1,503,-1765.616752,1637,8927,8927.018,0,6775.13,0,3.752752,2264.864
10/9/2016 10:00,1,502,-2200.826807,1637,8927,8927.018,0,6775.13,0,3.591807,2699.235
10/9/2016 11:00,1,526,-2150.323621,1637,8927,8927.018,0,6775.13,0,8.535621,2667.788
10/9/2016 12:00,1,529,-892.8314,1637,8927,8927.018,0,6775.13,0,36.4044,1385.427
10/9/2016 13:00,1,554,-1064.78279,1637,8927,8927.018,0,6775.13,0,28.25579,1590.527
